"ROW","COLUMN","elev.ground.m","long","lat","head.m","WTD.m"
"49","67",NA,441843.32342062,5441342.60192291,NA,NA
"49","68",NA,441950.657398718,5441342.60192291,NA,NA
"49","69",NA,442057.991376816,5441342.60192291,NA,NA
"49","70",NA,442165.325354915,5441342.60192291,NA,NA
"49","71",NA,442272.659333013,5441342.60192291,NA,NA
"49","72",NA,442379.993311111,5441342.60192291,NA,NA
"49","73",NA,442487.327289209,5441342.60192291,NA,NA
"49","74",NA,442594.661267307,5441342.60192291,NA,NA
"49","75",NA,442701.995245405,5441342.60192291,NA,NA
"49","76",NA,442809.329223503,5441342.60192291,NA,NA
"49","77",NA,442916.663201601,5441342.60192291,NA,NA
"49","78",NA,443023.997179699,5441342.60192291,NA,NA
"49","79",NA,443131.331157798,5441342.60192291,NA,NA
"49","80",NA,443238.665135896,5441342.60192291,NA,NA
"49","81",NA,443345.999113994,5441342.60192291,NA,NA
"49","82",NA,443453.333092092,5441342.60192291,NA,NA
"49","83",NA,443560.66707019,5441342.60192291,NA,NA
"49","84",NA,443668.001048288,5441342.60192291,NA,NA
"49","85",NA,443775.335026386,5441342.60192291,NA,NA
"49","86",NA,443882.669004484,5441342.60192291,NA,NA
"49","87",NA,443990.002982583,5441342.60192291,NA,NA
"49","88",NA,444097.336960681,5441342.60192291,NA,NA
"49","89",NA,444204.670938779,5441342.60192291,NA,NA
"49","90",NA,444312.004916877,5441342.60192291,NA,NA
"49","91",NA,444419.338894975,5441342.60192291,NA,NA
"49","92",NA,444526.672873073,5441342.60192291,NA,NA
"49","93",NA,444634.006851171,5441342.60192291,NA,NA
"49","94",NA,444741.340829269,5441342.60192291,NA,NA
"49","95",NA,444848.674807367,5441342.60192291,NA,NA
"49","96",NA,444956.008785466,5441342.60192291,NA,NA
"49","97",NA,445063.342763564,5441342.60192291,NA,NA
"49","98",NA,445170.676741662,5441342.60192291,NA,NA
"49","99",NA,445278.01071976,5441342.60192291,NA,NA
"49","100",NA,445385.344697858,5441342.60192291,NA,NA
"50","1",NA,434759.280866144,5441239.00677549,NA,NA
"50","2",NA,434866.614844242,5441239.00677549,NA,NA
"50","3",NA,434973.948822341,5441239.00677549,NA,NA
"50","4",NA,435081.282800439,5441239.00677549,NA,NA
"50","5",NA,435188.616778537,5441239.00677549,NA,NA
"50","6",NA,435295.950756635,5441239.00677549,NA,NA
"50","7",NA,435403.284734733,5441239.00677549,NA,NA
"50","8",NA,435510.618712831,5441239.00677549,NA,NA
"50","9",NA,435617.952690929,5441239.00677549,NA,NA
"50","10",NA,435725.286669027,5441239.00677549,NA,NA
"50","11",16.92318192517,435832.620647126,5441239.00677549,12.3526477813721,4.57053375244141
"50","12",29.357938187063,435939.954625224,5441239.00677549,12.5192127227783,16.8387260437012
"50","13",21.436791208496,436047.288603322,5441239.00677549,12.8518161773682,8.58497428894043
"50","14",13.163548496318,436154.62258142,5441239.00677549,14.0447196960449,-0.881171464920044
"50","15",11.305508118787,436261.956559518,5441239.00677549,11.7218360900879,-0.416328370571136
"50","16",18.054718553309,436369.290537616,5441239.00677549,13.4919023513794,4.56281566619873
"50","17",23.70085574834,436476.624515714,5441239.00677549,14.1848621368408,9.51599311828613
"50","18",24.95287765941,436583.958493812,5441239.00677549,14.8050775527954,10.1477994918823
"50","19",23.348037688175,436691.29247191,5441239.00677549,15.7283554077148,7.61968183517456
"50","20",21.84747711804,436798.626450009,5441239.00677549,16.4131107330322,5.43436622619629
"50","21",21.835138170974,436905.960428107,5441239.00677549,16.9346160888672,4.90052270889282
"50","22",19.565705631579,437013.294406205,5441239.00677549,17.2671890258789,2.29851818084717
"50","23",24.383964992053,437120.628384303,5441239.00677549,17.4546966552734,6.9292688369751
"50","24",26.708938885925,437227.962362401,5441239.00677549,17.5339946746826,9.17494487762451
"50","25",25.053482147261,437335.296340499,5441239.00677549,17.5284214019775,7.52506065368652
"50","26",20.380645192963,437442.630318597,5441239.00677549,17.4869003295898,2.89374470710754
"50","27",35.337431970716,437549.964296695,5441239.00677549,17.0878353118896,18.2495975494385
"50","28",38.932075954188,437657.298274794,5441239.00677549,16.8881855010986,22.0438899993896
"50","29",36.191657141564,437764.632252892,5441239.00677549,16.657190322876,19.5344676971436
"50","30",31.412982324155,437871.96623099,5441239.00677549,16.4512710571289,14.9617109298706
"50","31",24.619052168838,437979.300209088,5441239.00677549,16.8526458740234,7.76640653610229
"50","32",20.745487242054,438086.634187186,5441239.00677549,21.8927726745605,-1.14728581905365
"50","33",12.910765559036,438193.968165284,5441239.00677549,13.4870300292969,-0.576263904571533
"50","34",10.456616425406,438301.302143382,5441239.00677549,12.2006235122681,-1.74400734901428
"50","35",7.6715068122214,438408.63612148,5441239.00677549,7.41995620727539,0.251550883054733
"50","36",13.904887700968,438515.970099578,5441239.00677549,14.3866510391235,-0.481762796640396
"50","37",25.947463116582,438623.304077677,5441239.00677549,20.0348262786865,5.91263866424561
"50","38",58.293840258447,438730.638055775,5441239.00677549,26.5309429168701,31.7628955841064
"50","39",71.770308738694,438837.972033873,5441239.00677549,30.7760181427002,40.9942932128906
"50","40",75.125012851728,438945.306011971,5441239.00677549,34.6873817443848,40.4376335144043
"50","41",78.951249672627,439052.639990069,5441239.00677549,38.2424240112305,40.7088241577148
"50","42",75.637474335191,439159.973968167,5441239.00677549,41.3854331970215,34.2520408630371
"50","43",57.638520722809,439267.307946265,5441239.00677549,43.9688529968262,13.6696653366089
"50","44",58.617427644499,439374.641924363,5441239.00677549,46.0665664672852,12.5508613586426
"50","45",64.540176770181,439481.975902462,5441239.00677549,47.9575576782227,16.5826168060303
"50","46",73.239949562898,439589.30988056,5441239.00677549,49.7723426818848,23.4676094055176
"50","47",74.75249487939,439696.643858658,5441239.00677549,51.4969367980957,23.255558013916
"50","48",74.051408043729,439803.977836756,5441239.00677549,53.0502700805664,21.0011348724365
"50","49",68.715023461932,439911.311814854,5441239.00677549,54.2694396972656,14.4455881118774
"50","50",63.679682408179,440018.645792952,5441239.00677549,55.0368919372559,8.64279079437256
"50","51",64.046712230233,440125.97977105,5441239.00677549,55.5184326171875,8.52828121185303
"50","52",67.652064486919,440233.313749148,5441239.00677549,55.0333595275879,12.6187000274658
"50","53",71.06773164649,440340.647727247,5441239.00677549,54.6620483398438,16.4056873321533
"50","54",75.872182783862,440447.981705345,5441239.00677549,54.224494934082,21.6476917266846
"50","55",75.737753737569,440555.315683443,5441239.00677549,53.781078338623,21.9566745758057
"50","56",79.839864209673,440662.649661541,5441239.00677549,53.3627090454102,26.4771556854248
"50","57",79.710925638232,440769.983639639,5441239.00677549,52.9929847717285,26.7179355621338
"50","58",68.27775067861,440877.317617737,5441239.00677549,52.6556510925293,15.6220989227295
"50","59",54.851249852854,440984.651595835,5441239.00677549,52.5173721313477,2.33387660980225
"50","60",36.690381107091,441091.985573933,5441239.00677549,52.2118644714355,-15.5214824676514
"50","61",23.161082461878,441199.319552031,5441239.00677549,51.8494186401367,-28.6883335113525
"50","62",0,441306.65353013,5441239.00677549,51.4991149902344,-51.4991149902344
"50","63",NA,441413.987508228,5441239.00677549,NA,NA
"50","64",NA,441521.321486326,5441239.00677549,NA,NA
"50","65",NA,441628.655464424,5441239.00677549,NA,NA
"50","66",NA,441735.989442522,5441239.00677549,NA,NA
"50","67",NA,441843.32342062,5441239.00677549,NA,NA
"50","68",NA,441950.657398718,5441239.00677549,NA,NA
"50","69",NA,442057.991376816,5441239.00677549,NA,NA
"50","70",NA,442165.325354915,5441239.00677549,NA,NA
"50","71",NA,442272.659333013,5441239.00677549,NA,NA
"50","72",NA,442379.993311111,5441239.00677549,NA,NA
"50","73",NA,442487.327289209,5441239.00677549,NA,NA
"50","74",NA,442594.661267307,5441239.00677549,NA,NA
"50","75",NA,442701.995245405,5441239.00677549,NA,NA
"50","76",NA,442809.329223503,5441239.00677549,NA,NA
"50","77",NA,442916.663201601,5441239.00677549,NA,NA
"50","78",NA,443023.997179699,5441239.00677549,NA,NA
"50","79",NA,443131.331157798,5441239.00677549,NA,NA
"50","80",NA,443238.665135896,5441239.00677549,NA,NA
"50","81",NA,443345.999113994,5441239.00677549,NA,NA
"50","82",NA,443453.333092092,5441239.00677549,NA,NA
"50","83",NA,443560.66707019,5441239.00677549,NA,NA
"50","84",NA,443668.001048288,5441239.00677549,NA,NA
"50","85",NA,443775.335026386,5441239.00677549,NA,NA
"50","86",NA,443882.669004484,5441239.00677549,NA,NA
"50","87",NA,443990.002982583,5441239.00677549,NA,NA
"50","88",NA,444097.336960681,5441239.00677549,NA,NA
"50","89",NA,444204.670938779,5441239.00677549,NA,NA
"50","90",NA,444312.004916877,5441239.00677549,NA,NA
"50","91",NA,444419.338894975,5441239.00677549,NA,NA
"50","92",NA,444526.672873073,5441239.00677549,NA,NA
"50","93",NA,444634.006851171,5441239.00677549,NA,NA
"50","94",NA,444741.340829269,5441239.00677549,NA,NA
"50","95",NA,444848.674807367,5441239.00677549,NA,NA
"50","96",NA,444956.008785466,5441239.00677549,NA,NA
"50","97",NA,445063.342763564,5441239.00677549,NA,NA
"50","98",NA,445170.676741662,5441239.00677549,NA,NA
"50","99",NA,445278.01071976,5441239.00677549,NA,NA
"50","100",NA,445385.344697858,5441239.00677549,NA,NA
"51","1",NA,434759.280866144,5441135.41162807,NA,NA
"51","2",NA,434866.614844242,5441135.41162807,NA,NA
"51","3",NA,434973.948822341,5441135.41162807,NA,NA
"51","4",NA,435081.282800439,5441135.41162807,NA,NA
"51","5",NA,435188.616778537,5441135.41162807,NA,NA
"51","6",NA,435295.950756635,5441135.41162807,NA,NA
"51","7",NA,435403.284734733,5441135.41162807,NA,NA
"51","8",NA,435510.618712831,5441135.41162807,NA,NA
"51","9",NA,435617.952690929,5441135.41162807,NA,NA
"51","10",NA,435725.286669027,5441135.41162807,NA,NA
"51","11",NA,435832.620647126,5441135.41162807,NA,NA
"51","12",19.041063990379,435939.954625224,5441135.41162807,13.1724672317505,5.86859607696533
"51","13",19.680354663462,436047.288603322,5441135.41162807,13.4475994110107,6.23275566101074
"51","14",24.014659972324,436154.62258142,5441135.41162807,13.5652122497559,10.4494476318359
"51","15",13.280180540387,436261.956559518,5441135.41162807,13.2785415649414,0.00163916358724236
"51","16",12.076231058169,436369.290537616,5441135.41162807,11.9435377120972,0.132693037390709
"51","17",22.900236254741,436476.624515714,5441135.41162807,13.3292007446289,9.57103538513184
"51","18",23.271568140151,436583.958493812,5441135.41162807,13.8671817779541,9.40438652038574
"51","19",23.55179979549,436691.29247191,5441135.41162807,15.1106023788452,8.44119739532471
"51","20",21.955429406617,436798.626450009,5441135.41162807,16.1609840393066,5.7944450378418
"51","21",20.542483252051,436905.960428107,5441135.41162807,16.8978176116943,3.64466547966003
"51","22",19,437013.294406205,5441135.41162807,17.3025569915771,1.69744312763214
"51","23",21.30388308041,437120.628384303,5441135.41162807,17.5471343994141,3.75674819946289
"51","24",27.414676519053,437227.962362401,5441135.41162807,17.7158737182617,9.69880390167236
"51","25",28.358533403282,437335.296340499,5441135.41162807,17.6588172912598,10.6997165679932
"51","26",24.98545256084,437442.630318597,5441135.41162807,17.9299736022949,7.05547857284546
"51","27",25.218299921902,437549.964296695,5441135.41162807,17.7810287475586,7.43727159500122
"51","28",32.895861763862,437657.298274794,5441135.41162807,17.7710857391357,15.1247758865356
"51","29",36.813474137539,437764.632252892,5441135.41162807,17.722354888916,19.0911178588867
"51","30",35.79284081028,437871.96623099,5441135.41162807,17.664083480835,18.128755569458
"51","31",29.505215034472,437979.300209088,5441135.41162807,17.595817565918,11.9093961715698
"51","32",27.860607004534,438086.634187186,5441135.41162807,17.7935562133789,10.0670499801636
"51","33",22.639961115096,438193.968165284,5441135.41162807,15.8914651870728,6.74849557876587
"51","34",14.821425614183,438301.302143382,5441135.41162807,14.4691820144653,0.352243036031723
"51","35",13,438408.63612148,5441135.41162807,12.6767654418945,0.323234438896179
"51","36",8.5190534393915,438515.970099578,5441135.41162807,8.38774585723877,0.131307646632195
"51","37",20.203941797674,438623.304077677,5441135.41162807,17.7046699523926,2.499272108078
"51","38",37.696776938415,438730.638055775,5441135.41162807,24.4806575775146,13.2161197662354
"51","39",50.096378861968,438837.972033873,5441135.41162807,29.4143676757813,20.6820106506348
"51","40",63.81488705214,438945.306011971,5441135.41162807,33.8830604553223,29.9318256378174
"51","41",67.119058150395,439052.639990069,5441135.41162807,37.9513969421387,29.1676578521729
"51","42",62.948572417714,439159.973968167,5441135.41162807,41.645263671875,21.3033103942871
"51","43",48.557166859738,439267.307946265,5441135.41162807,44.795711517334,3.76145720481873
"51","44",51.730590524236,439374.641924363,5441135.41162807,46.2282180786133,5.50237417221069
"51","45",57.255015812521,439481.975902462,5441135.41162807,47.8121910095215,9.44282341003418
"51","46",66.804440270342,439589.30988056,5441135.41162807,49.7549819946289,17.0494594573975
"51","47",72.682444298336,439696.643858658,5441135.41162807,51.744758605957,20.9376831054688
"51","48",72,439803.977836756,5441135.41162807,53.6351432800293,18.3648586273193
"51","49",70.19453788354,439911.311814854,5441135.41162807,55.060661315918,15.1338720321655
"51","50",65.294524387501,440018.645792952,5441135.41162807,55.9056129455566,9.38891124725342
"51","51",60.763352965428,440125.97977105,5441135.41162807,56.0738792419434,4.68947315216064
"51","52",63.897425369575,440233.313749148,5441135.41162807,55.0995063781738,8.79791927337646
"51","53",65.95542940666,440340.647727247,5441135.41162807,54.3446769714355,11.6107521057129
"51","54",67.9340125872,440447.981705345,5441135.41162807,53.6059608459473,14.328052520752
"51","55",71.13752917426,440555.315683443,5441135.41162807,52.9318885803223,18.2056369781494
"51","56",70.840513087536,440662.649661541,5441135.41162807,52.3525848388672,18.4879302978516
"51","57",70.813591631701,440769.983639639,5441135.41162807,51.8725280761719,18.9410629272461
"51","58",65.271568140031,440877.317617737,5441135.41162807,51.4821548461914,13.7894134521484
"51","59",50.540023421007,440984.651595835,5441135.41162807,51.331844329834,-0.791819334030151
"51","60",37.516334041565,441091.985573933,5441135.41162807,51.1042671203613,-13.5879316329956
"51","61",24.33010987775,441199.319552031,5441135.41162807,50.9268493652344,-26.596736907959
"51","62",0.0598068349741,441306.65353013,5441135.41162807,50.819953918457,-50.7601470947266
"51","63",NA,441413.987508228,5441135.41162807,NA,NA
"51","64",NA,441521.321486326,5441135.41162807,NA,NA
"51","65",NA,441628.655464424,5441135.41162807,NA,NA
"51","66",NA,441735.989442522,5441135.41162807,NA,NA
"51","67",NA,441843.32342062,5441135.41162807,NA,NA
"51","68",NA,441950.657398718,5441135.41162807,NA,NA
"51","69",NA,442057.991376816,5441135.41162807,NA,NA
"51","70",NA,442165.325354915,5441135.41162807,NA,NA
"51","71",NA,442272.659333013,5441135.41162807,NA,NA
"51","72",NA,442379.993311111,5441135.41162807,NA,NA
"51","73",NA,442487.327289209,5441135.41162807,NA,NA
"51","74",NA,442594.661267307,5441135.41162807,NA,NA
"51","75",NA,442701.995245405,5441135.41162807,NA,NA
"51","76",NA,442809.329223503,5441135.41162807,NA,NA
"51","77",NA,442916.663201601,5441135.41162807,NA,NA
"51","78",NA,443023.997179699,5441135.41162807,NA,NA
"51","79",NA,443131.331157798,5441135.41162807,NA,NA
"51","80",NA,443238.665135896,5441135.41162807,NA,NA
"51","81",NA,443345.999113994,5441135.41162807,NA,NA
"51","82",NA,443453.333092092,5441135.41162807,NA,NA
"51","83",NA,443560.66707019,5441135.41162807,NA,NA
"51","84",NA,443668.001048288,5441135.41162807,NA,NA
"51","85",NA,443775.335026386,5441135.41162807,NA,NA
"51","86",NA,443882.669004484,5441135.41162807,NA,NA
"51","87",NA,443990.002982583,5441135.41162807,NA,NA
"51","88",NA,444097.336960681,5441135.41162807,NA,NA
"51","89",NA,444204.670938779,5441135.41162807,NA,NA
"51","90",NA,444312.004916877,5441135.41162807,NA,NA
"51","91",NA,444419.338894975,5441135.41162807,NA,NA
"51","92",NA,444526.672873073,5441135.41162807,NA,NA
"51","93",NA,444634.006851171,5441135.41162807,NA,NA
"51","94",NA,444741.340829269,5441135.41162807,NA,NA
"51","95",NA,444848.674807367,5441135.41162807,NA,NA
"51","96",NA,444956.008785466,5441135.41162807,NA,NA
"51","97",NA,445063.342763564,5441135.41162807,NA,NA
"51","98",NA,445170.676741662,5441135.41162807,NA,NA
"51","99",NA,445278.01071976,5441135.41162807,NA,NA
"51","100",NA,445385.344697858,5441135.41162807,NA,NA
"52","1",NA,434759.280866144,5441031.81648065,NA,NA
"52","2",NA,434866.614844242,5441031.81648065,NA,NA
"52","3",NA,434973.948822341,5441031.81648065,NA,NA
"52","4",NA,435081.282800439,5441031.81648065,NA,NA
"52","5",NA,435188.616778537,5441031.81648065,NA,NA
"52","6",NA,435295.950756635,5441031.81648065,NA,NA
"52","7",NA,435403.284734733,5441031.81648065,NA,NA
"52","8",NA,435510.618712831,5441031.81648065,NA,NA
"52","9",NA,435617.952690929,5441031.81648065,NA,NA
"52","10",NA,435725.286669027,5441031.81648065,NA,NA
"52","11",NA,435832.620647126,5441031.81648065,NA,NA
"52","12",10.308364595077,435939.954625224,5441031.81648065,13.5518369674683,-3.24347233772278
"52","13",10.528651133133,436047.288603322,5441031.81648065,13.7260808944702,-3.197429895401
"52","14",14.308736125357,436154.62258142,5441031.81648065,13.4660577774048,0.842677712440491
"52","15",9.2458380336954,436261.956559518,5441031.81648065,12.3554391860962,-3.10960125923157
"52","16",7.3704051255809,436369.290537616,5441031.81648065,7.2432689666748,0.127136290073395
"52","17",11.271132030226,436476.624515714,5441031.81648065,12.0001001358032,-0.728967785835266
"52","18",9.5428464230652,436583.958493812,5441031.81648065,9.8069372177124,-0.26409050822258
"52","19",13.201003478286,436691.29247191,5441031.81648065,13.6101856231689,-0.409182280302048
"52","20",18.761720023612,436798.626450009,5441031.81648065,15.7932090759277,2.96851134300232
"52","21",18.949834791027,436905.960428107,5441031.81648065,16.890007019043,2.05982828140259
"52","22",19.167439193539,437013.294406205,5441031.81648065,17.2046604156494,1.96277725696564
"52","23",18.981773381405,437120.628384303,5441031.81648065,17.4297332763672,1.55203938484192
"52","24",21.399238954898,437227.962362401,5441031.81648065,17.6482696533203,3.75096964836121
"52","25",24.671594300329,437335.296340499,5441031.81648065,17.8885307312012,6.78306293487549
"52","26",28.796026233811,437442.630318597,5441031.81648065,17.9689636230469,10.8270626068115
"52","27",28.470012377616,437549.964296695,5441031.81648065,18.2080917358398,10.2619209289551
"52","28",30.148757539483,437657.298274794,5441031.81648065,18.4028396606445,11.7459192276001
"52","29",32.789838945872,437764.632252892,5441031.81648065,18.5277633666992,14.2620763778687
"52","30",36.220160096369,437871.96623099,5441031.81648065,18.5719299316406,17.6482315063477
"52","31",32.599071316332,437979.300209088,5441031.81648065,18.5060691833496,14.0930023193359
"52","32",31.261501457091,438086.634187186,5441031.81648065,18.1864757537842,13.0750246047974
"52","33",26.908093734464,438193.968165284,5441031.81648065,17.4690952301025,9.43899917602539
"52","34",22.044987640153,438301.302143382,5441031.81648065,16.4214344024658,5.62355184555054
"52","35",18.372353395888,438408.63612148,5441031.81648065,15.0813980102539,3.29095482826233
"52","36",12.098273944395,438515.970099578,5441031.81648065,11.8074159622192,0.29085835814476
"52","37",13.658577769102,438623.304077677,5441031.81648065,13.8065052032471,-0.147927165031433
"52","38",21.830858965241,438730.638055775,5441031.81648065,22.0480079650879,-0.217149764299393
"52","39",34.266438170168,438837.972033873,5441031.81648065,27.597806930542,6.66863059997559
"52","40",44.168453641675,438945.306011971,5441031.81648065,32.8474464416504,11.3210048675537
"52","41",48.053594466275,439052.639990069,5441031.81648065,37.5712089538574,10.482385635376
"52","42",47.202200758002,439159.973968167,5441031.81648065,48.3362350463867,-1.13403415679932
"52","43",46.308804446638,439267.307946265,5441031.81648065,46.303524017334,0.00527782924473286
"52","44",59.416750451191,439374.641924363,5441031.81648065,45.475887298584,13.9408645629883
"52","45",64.559679807261,439481.975902462,5441031.81648065,47.2219543457031,17.3377227783203
"52","46",63.7887491789,439589.30988056,5441031.81648065,49.3539276123047,14.4348230361938
"52","47",66.647931355392,439696.643858658,5441031.81648065,51.7736320495605,14.874303817749
"52","48",66.663795904475,439803.977836756,5441031.81648065,54.3011016845703,12.3626956939697
"52","49",69.763619172263,439911.311814854,5441031.81648065,56.0298728942871,13.7337455749512
"52","50",64.756199691518,440018.645792952,5441031.81648065,58.8436622619629,5.91254186630249
"52","51",62.73539349459,440125.97977105,5441031.81648065,56.9365882873535,5.79880666732788
"52","52",62.30094076957,440233.313749148,5441031.81648065,55.3277587890625,6.97318172454834
"52","53",61.731867380648,440340.647727247,5441031.81648065,54.0264205932617,7.70544719696045
"52","54",63.722016104043,440447.981705345,5441031.81648065,52.6998481750488,11.0221691131592
"52","55",67,440555.315683443,5441031.81648065,51.7767028808594,15.2232961654663
"52","56",67,440662.649661541,5441031.81648065,51.0126304626465,15.9873704910278
"52","57",62.609274963682,440769.983639639,5441031.81648065,50.4109306335449,12.1983451843262
"52","58",55.071460938538,440877.317617737,5441031.81648065,50.070858001709,5.0006046295166
"52","59",45.254583662092,440984.651595835,5441031.81648065,49.8226470947266,-4.56805992126465
"52","60",36.62052426938,441091.985573933,5441031.81648065,49.663272857666,-13.0427465438843
"52","61",27.836861926145,441199.319552031,5441031.81648065,49.6340599060059,-21.7971954345703
"52","62",1.6972858345272,441306.65353013,5441031.81648065,49.7173728942871,-48.0200843811035
"52","63",NA,441413.987508228,5441031.81648065,NA,NA
"52","64",NA,441521.321486326,5441031.81648065,NA,NA
"52","65",NA,441628.655464424,5441031.81648065,NA,NA
"52","66",NA,441735.989442522,5441031.81648065,NA,NA
"52","67",NA,441843.32342062,5441031.81648065,NA,NA
"52","68",NA,441950.657398718,5441031.81648065,NA,NA
"52","69",NA,442057.991376816,5441031.81648065,NA,NA
"52","70",NA,442165.325354915,5441031.81648065,NA,NA
"52","71",NA,442272.659333013,5441031.81648065,NA,NA
"52","72",NA,442379.993311111,5441031.81648065,NA,NA
"52","73",NA,442487.327289209,5441031.81648065,NA,NA
"52","74",NA,442594.661267307,5441031.81648065,NA,NA
"52","75",NA,442701.995245405,5441031.81648065,NA,NA
"52","76",NA,442809.329223503,5441031.81648065,NA,NA
"52","77",NA,442916.663201601,5441031.81648065,NA,NA
"52","78",NA,443023.997179699,5441031.81648065,NA,NA
"52","79",NA,443131.331157798,5441031.81648065,NA,NA
"52","80",NA,443238.665135896,5441031.81648065,NA,NA
"52","81",NA,443345.999113994,5441031.81648065,NA,NA
"52","82",NA,443453.333092092,5441031.81648065,NA,NA
"52","83",NA,443560.66707019,5441031.81648065,NA,NA
"52","84",NA,443668.001048288,5441031.81648065,NA,NA
"52","85",NA,443775.335026386,5441031.81648065,NA,NA
"52","86",NA,443882.669004484,5441031.81648065,NA,NA
"52","87",NA,443990.002982583,5441031.81648065,NA,NA
"52","88",NA,444097.336960681,5441031.81648065,NA,NA
"52","89",NA,444204.670938779,5441031.81648065,NA,NA
"52","90",NA,444312.004916877,5441031.81648065,NA,NA
"52","91",NA,444419.338894975,5441031.81648065,NA,NA
"52","92",NA,444526.672873073,5441031.81648065,NA,NA
"52","93",NA,444634.006851171,5441031.81648065,NA,NA
"52","94",NA,444741.340829269,5441031.81648065,NA,NA
"52","95",NA,444848.674807367,5441031.81648065,NA,NA
"52","96",NA,444956.008785466,5441031.81648065,NA,NA
"52","97",NA,445063.342763564,5441031.81648065,NA,NA
"52","98",NA,445170.676741662,5441031.81648065,NA,NA
"52","99",NA,445278.01071976,5441031.81648065,NA,NA
"52","100",NA,445385.344697858,5441031.81648065,NA,NA
"53","1",NA,434759.280866144,5440928.22133323,NA,NA
"53","2",NA,434866.614844242,5440928.22133323,NA,NA
"53","3",NA,434973.948822341,5440928.22133323,NA,NA
"53","4",NA,435081.282800439,5440928.22133323,NA,NA
"53","5",NA,435188.616778537,5440928.22133323,NA,NA
"53","6",NA,435295.950756635,5440928.22133323,NA,NA
"53","7",NA,435403.284734733,5440928.22133323,NA,NA
"53","8",NA,435510.618712831,5440928.22133323,NA,NA
"53","9",NA,435617.952690929,5440928.22133323,NA,NA
"53","10",NA,435725.286669027,5440928.22133323,NA,NA
"53","11",NA,435832.620647126,5440928.22133323,NA,NA
"53","12",9.9433174363224,435939.954625224,5440928.22133323,13.8502988815308,-3.90698194503784
"53","13",10.605190436288,436047.288603322,5440928.22133323,14.0098791122437,-3.40468859672546
"53","14",13.978520569807,436154.62258142,5440928.22133323,13.7658271789551,0.212693229317665
"53","15",11.719913432776,436261.956559518,5440928.22133323,13.0263147354126,-1.30640149116516
"53","16",11.214620789973,436369.290537616,5440928.22133323,11.028582572937,0.186037629842758
"53","17",16.104157728672,436476.624515714,5440928.22133323,16.1631393432617,-0.05898167937994
"53","18",17.998638062153,436583.958493812,5440928.22133323,14.5991802215576,3.39945793151855
"53","19",18.43532129181,436691.29247191,5440928.22133323,18.63307762146,-0.197755634784698
"53","20",15.199474149366,436798.626450009,5440928.22133323,15.1956691741943,0.00380496610887349
"53","21",17.897781217588,436905.960428107,5440928.22133323,17.8246955871582,0.0730849280953407
"53","22",18.335603522392,437013.294406205,5440928.22133323,16.9530162811279,1.38258707523346
"53","23",18.23749999896,437120.628384303,5440928.22133323,17.0305213928223,1.20697784423828
"53","24",19.849219093145,437227.962362401,5440928.22133323,17.2739486694336,2.57526898384094
"53","25",22.328105012038,437335.296340499,5440928.22133323,17.6292610168457,4.69884443283081
"53","26",25.913796983972,437442.630318597,5440928.22133323,18.0791835784912,7.83461380004883
"53","27",28.757854749163,437549.964296695,5440928.22133323,18.3806838989258,10.3771715164185
"53","28",29.003661823219,437657.298274794,5440928.22133323,18.8023948669434,10.201268196106
"53","29",28.808802171114,437764.632252892,5440928.22133323,19.3311290740967,9.47767353057861
"53","30",30.745069016236,437871.96623099,5440928.22133323,19.314037322998,11.4310321807861
"53","31",33.074123723394,437979.300209088,5440928.22133323,19.3398475646973,13.7342767715454
"53","32",32.256467550172,438086.634187186,5440928.22133323,19.141695022583,13.1147699356079
"53","33",30.639961115126,438193.968165284,5440928.22133323,18.6714172363281,11.9685440063477
"53","34",25.043042615026,438301.302143382,5440928.22133323,18.1701393127441,6.87290334701538
"53","35",22.374133320179,438408.63612148,5440928.22133323,17.383674621582,4.99045991897583
"53","36",19.078985058265,438515.970099578,5440928.22133323,16.2515125274658,2.82747197151184
"53","37",12.631300246493,438623.304077677,5440928.22133323,12.1967315673828,0.434568732976913
"53","38",17.666447617935,438730.638055775,5440928.22133323,20.629753112793,-2.96330666542053
"53","39",28.371652506783,438837.972033873,5440928.22133323,26.2564239501953,2.11522912979126
"53","40",36.676074312731,438945.306011971,5440928.22133323,31.3308944702148,5.34518098831177
"53","41",42.507762485671,439052.639990069,5440928.22133323,36.6705093383789,5.83725452423096
"53","42",45.344553837889,439159.973968167,5440928.22133323,45.3882942199707,-0.0437391065061092
"53","43",55.349799300844,439267.307946265,5440928.22133323,42.3765258789063,12.9732751846313
"53","44",68.550551869001,439374.641924363,5440928.22133323,44.0418930053711,24.508659362793
"53","45",74.966486645472,439481.975902462,5440928.22133323,45.996883392334,28.9696006774902
"53","46",73.316820761992,439589.30988056,5440928.22133323,48.3459892272949,24.9708290100098
"53","47",72.785243968114,439696.643858658,5440928.22133323,51.1726379394531,21.6126041412354
"53","48",61.516049846545,439803.977836756,5440928.22133323,61.435920715332,0.0801270455121994
"53","49",59.612529483641,439911.311814854,5440928.22133323,59.0254440307617,0.587086141109467
"53","50",69.995461625649,440018.645792952,5440928.22133323,70.2562103271484,-0.260748952627182
"53","51",61.571370924841,440125.97977105,5440928.22133323,58.2675285339355,3.30384230613709
"53","52",61.488881679584,440233.313749148,5440928.22133323,54.9115791320801,6.57730293273926
"53","53",58.346540086556,440340.647727247,5440928.22133323,53.0215034484863,5.32503700256348
